,GDP_United States 270-step difference,yield_spread_30Y_6M 30-step return,GDP_QoQ_diff_Chile_US 90-step difference,Imports in goods (value)_United States 30-step difference,yield_spread_Chile_US_10Y 30-step difference,BBG_Soybeans_Index 90-step return,BBG_Cocoa_Index 60-step difference,import_export_total_Chile 30-step difference,Consumer Price Index: All Items: Total: Total for Chile 30-step difference,BBG_Copper_Index 60-step difference,CLPUSD_wins
2019-05-10,282365.5,-0.027149321266967452,-0.019167276815381502,-3.7630000000000052,-0.1850000000000005,-0.14126637554585153,2.916800000000002,-0.6326800000000006,0.2941790678880096,-12.470000000000027,0.00146
2019-05-11,282365.5,-0.10041841004184027,-0.019167276815381502,-3.7630000000000052,-0.14400000000000013,-0.14126637554585153,2.5882000000000005,-0.6326800000000006,0.2941790678880096,-15.04000000000002,0.00146
2019-05-12,282365.5,-0.1771203155818546,-0.019167276815381502,-3.7630000000000052,-0.15399999999999991,-0.13231481992168115,2.6066000000000003,-0.6326800000000006,0.2941790678880096,-15.689999999999998,0.00146
2019-05-13,282365.5,-0.19132149901380668,-0.019167276815381502,-3.7630000000000052,-0.19299999999999962,-0.15115076990042986,2.108799999999995,-0.6326800000000006,0.2941790678880096,-16.76000000000002,0.001457
2019-05-14,282365.5,-0.18153607447633813,-0.019167276815381502,-3.7630000000000052,-0.21299999999999963,-0.11950541968516804,2.6093000000000046,-0.6326800000000006,0.2941790678880096,-17.549999999999983,0.0014462
2019-05-15,282365.5,-0.22630560928433274,-0.019167276815381502,-3.7630000000000052,-0.24399999999999955,-0.10274540131469923,3.226700000000001,-0.6326800000000006,0.2941790678880096,-15.879999999999967,0.0014444
2019-05-16,282365.5,-0.21022727272727315,-0.019167276815381502,-3.7630000000000052,-0.21900000000000008,-0.10188700005501461,4.348600000000005,-0.6326800000000006,0.2941790678880096,-15.409999999999968,0.001445
2019-05-17,282365.5,-0.23428571428571476,-0.019167276815381502,-3.7630000000000052,-0.20999999999999974,-0.12114210265720415,3.947400000000002,-0.6326800000000006,0.2941790678880096,-16.580000000000013,0.0014432
2019-05-18,282365.5,-0.18787878787878864,-0.019167276815381502,-3.7630000000000052,-0.21199999999999997,-0.12114210265720415,3.814,-0.6326800000000006,0.2941790678880096,-17.890000000000015,0.001443
2019-05-19,282365.5,-0.1757575757575761,-0.019167276815381502,-3.7630000000000052,-0.21199999999999997,-0.12114210265720415,5.0915000000000035,-0.6326800000000006,0.2941790678880096,-17.700000000000017,0.001443
2019-05-20,282365.5,-0.14545454545454561,-0.019167276815381502,-3.7630000000000052,-0.16100000000000003,-0.10360884749708965,6.083200000000005,-0.6326800000000006,0.2941790678880096,-17.45999999999998,0.001443
2019-05-21,282365.5,-0.15621890547263695,-0.019167276815381502,-3.7630000000000052,-0.1260000000000001,-0.11556342705335398,6.791800000000002,-0.6326800000000006,0.2941790678880096,-12.550000000000011,0.001443
2019-05-22,282365.5,-0.21821631878557912,-0.019167276815381502,-3.7630000000000052,-0.1479999999999999,-0.1165048543689321,6.0711999999999975,-0.6326800000000006,0.2941790678880096,-16.00000000000003,0.0014422
2019-05-23,282365.5,-0.3487475915221574,-0.019167276815381502,-3.7630000000000052,-0.15500000000000003,-0.12353877394215473,6.359900000000003,-0.6326800000000006,0.2941790678880096,-15.770000000000039,0.001442
2019-05-24,282365.5,-0.25101214574898834,-0.019167276815381502,-3.7630000000000052,-0.04500000000000037,-0.11470281543274241,6.016100000000002,-0.6326800000000006,0.2941790678880096,-15.31000000000003,0.001442
2019-05-25,282365.5,-0.24489795918367463,-0.019167276815381502,-3.7630000000000052,-0.015000000000000568,-0.11470281543274241,5.556800000000003,-0.6326800000000006,0.2941790678880096,-15.070000000000022,0.001442
2019-05-26,282365.5,-0.216101694915255,-0.019167276815381502,-3.7630000000000052,0.02699999999999969,-0.11591581716540611,5.314599999999999,-0.6326800000000006,0.2941790678880096,-15.919999999999987,0.001442
2019-05-27,282365.5,-0.2713983050847455,-0.019167276815381502,-3.7630000000000052,0.06699999999999973,-0.10819327731092432,5.1159000000000034,-0.6326800000000006,0.2941790678880096,-16.799999999999983,0.001442
2019-05-28,282365.5,-0.28601694915254294,-0.019167276815381502,-3.7630000000000052,0.10099999999999998,-0.07974340540839475,4.253999999999998,-0.6326800000000006,0.2941790678880096,-23.049999999999983,0.0014412
2019-05-29,282365.5,-0.42239685658153237,-0.019167276815381502,-3.7630000000000052,0.2010000000000003,-0.0558618769145085,3.9939999999999998,-0.6326800000000006,0.2941790678880096,-26.029999999999973,0.001441
2019-05-30,282365.5,-0.46185567010309236,-0.019167276815381502,0.0,0.18500000000000028,-0.03871183046888027,3.7779999999999987,0.0,0.0,-26.97,0.001441
2019-05-31,282365.5,-0.5269709543568463,-0.019167276815381502,5.3629999999999995,0.07200000000000006,-0.05089270815951952,2.1358000000000033,0.6543050000000008,0.6646267830059998,-27.19999999999999,0.001441
2019-06-01,282365.5,-0.5289256198347103,-0.019167276815381502,5.3629999999999995,0.017000000000000348,-0.05089270815951952,1.5024000000000015,0.6543050000000008,0.6646267830059998,-25.420000000000016,0.0014386
2019-06-02,282365.5,-0.5510638297872347,-0.019167276815381502,5.3629999999999995,0.025000000000000355,-0.05556785477086568,1.0643999999999991,0.6543050000000008,0.6646267830059998,-29.439999999999998,0.0014372
2019-06-03,282365.5,-0.4893617021276593,-0.019167276815381502,5.3629999999999995,-0.08899999999999952,-0.051930758988016024,-0.8521999999999963,0.6543050000000008,0.6646267830059998,-24.909999999999968,0.001437
2019-06-04,282365.5,-0.3493665449860428,-0.019167276815381502,5.3629999999999995,-0.055999999999999606,-0.03653327338129497,-0.6111999999999966,0.6543050000000008,0.6646267830059998,-21.69999999999999,0.001437
2019-06-05,282365.5,-0.15973741794310703,-0.019167276815381502,5.3629999999999995,-0.028000000000000025,-0.05021907650825752,0.292500000000004,0.6543050000000008,0.6646267830059998,-25.97999999999999,0.001442
2019-06-06,282365.5,-0.04784688995215314,-0.019167276815381502,5.3629999999999995,0.03900000000000037,-0.04414511290961576,0.8669000000000011,0.6543050000000008,0.6646267830059998,-23.419999999999987,0.001443
2019-06-07,282365.5,-0.07692307692307643,-0.019167276815381502,5.3629999999999995,0.004000000000000448,-0.05789801346991896,1.6758000000000024,0.6543050000000008,0.6646267830059998,-29.049999999999983,0.001444
2019-06-08,282365.5,-0.04672897196261583,-0.019167276815381502,5.3629999999999995,0.02100000000000013,-0.05789801346991896,1.4110000000000014,0.6543050000000008,0.6646267830059998,-29.210000000000008,0.001444
2019-06-09,282365.5,0.029069767441860073,-0.019167276815381502,5.3629999999999995,0.017000000000000348,-0.05178011962403872,1.3682000000000016,0.6543050000000008,0.6646267830059998,-28.51000000000002,0.001444
2019-06-10,282365.5,-0.011627906976744873,-0.019167276815381502,5.3629999999999995,0.3080000000000003,-0.056632566551743646,3.726300000000002,0.6543050000000008,0.6646267830059998,-21.810000000000002,0.001443
2019-06-11,282365.5,-0.026845637583891913,-0.019167276815381502,5.3629999999999995,0.3780000000000001,-0.059756920999324836,3.034400000000005,0.6543050000000008,0.6646267830059998,-26.140000000000015,0.0014361999999999
2019-06-12,282365.5,0.03658536585365879,-0.019167276815381502,5.3629999999999995,0.39600000000000013,-0.03718332110816458,3.7857000000000056,0.6543050000000008,0.6646267830059998,-27.80000000000004,0.001443
2019-06-13,282365.5,0.0023696682464451335,-0.019167276815381502,5.3629999999999995,0.31699999999999995,-0.03819347644270976,3.0575000000000045,0.6543050000000008,0.6646267830059998,-27.56000000000003,0.001437
2019-06-14,282365.5,0.03750000000000009,-0.019167276815381502,5.3629999999999995,0.33299999999999996,-0.029495400055756904,2.980400000000003,0.6543050000000008,0.6646267830059998,-29.100000000000023,0.001437
2019-06-15,282365.5,-0.004796163069544002,-0.019167276815381502,5.3629999999999995,0.30400000000000005,-0.029495400055756904,4.071300000000001,0.6543050000000008,0.6646267830059998,-28.78000000000003,0.001437
2019-06-16,282365.5,0.026865671641792543,-0.019167276815381502,5.3629999999999995,0.2889999999999999,-0.02574722937423035,2.8202,0.6543050000000008,0.6646267830059998,-31.99000000000001,0.001437
2019-06-17,282365.5,-0.059701492537312384,-0.019167276815381502,5.3629999999999995,0.34299999999999997,-0.0069541809208681915,3.1281999999999996,0.6543050000000008,0.6646267830059998,-26.170000000000016,0.001436
2019-06-18,282365.5,-0.1299019607843136,-0.019167276815381502,5.3629999999999995,0.34999999999999987,-0.008337530076660604,3.5979000000000028,0.6543050000000008,0.6646267830059998,-20.950000000000017,0.001436
2019-06-19,282365.5,-0.028368794326241176,-0.019167276815381502,5.3629999999999995,0.2230000000000001,-0.025334075723830618,3.8900000000000006,0.6543050000000008,0.6646267830059998,-23.0,0.001438
2019-06-20,282365.5,0.14622641509434042,-0.019167276815381502,5.3629999999999995,0.22999999999999998,-0.005048805116122379,2.4050999999999974,0.6543050000000008,0.6646267830059998,-20.07000000000002,0.001447
2019-06-21,282365.5,0.31067961165048574,-0.019167276815381502,5.3629999999999995,0.28900000000000015,-0.019353752945136304,4.295400000000001,0.6543050000000008,0.6646267830059998,-19.089999999999975,0.001462
2019-06-22,282365.5,0.5976331360946743,-0.019167276815381502,5.3629999999999995,0.3210000000000002,-0.019353752945136304,5.3870000000000005,0.6543050000000008,0.6646267830059998,-18.339999999999975,0.001462
2019-06-23,282365.5,0.4567567567567574,-0.019167276815381502,5.3629999999999995,0.25500000000000056,-0.022370113528326185,6.347300000000004,0.6543050000000008,0.6646267830059998,-19.829999999999984,0.001462
2019-06-24,282365.5,0.3189189189189203,-0.019167276815381502,5.3629999999999995,0.2110000000000003,-0.010525130860584042,5.210499999999996,0.6543050000000008,0.6646267830059998,-15.22999999999999,0.001462
2019-06-25,282365.5,0.16216216216216273,-0.019167276815381502,5.3629999999999995,0.16900000000000048,-0.002513423968924955,3.6040999999999954,0.6543050000000008,0.6646267830059998,-14.909999999999968,0.001469
2019-06-26,282365.5,0.323059028787438,-0.019167276815381502,5.3629999999999995,0.13400000000000034,-0.013565118267312548,3.5405999999999977,0.6543050000000008,0.6646267830059998,-16.71999999999997,0.001468
2019-06-27,142026.5,0.2225519287833837,-0.019167276815381502,5.3629999999999995,0.09200000000000008,-0.014218552918243255,3.3659999999999997,0.6543050000000008,0.6646267830059998,-16.629999999999967,0.001473
2019-06-28,142026.5,0.46598639455782176,-0.019167276815381502,5.3629999999999995,0.07200000000000006,-0.0026373122348353206,1.6850999999999985,0.6543050000000008,0.6646267830059998,-17.189999999999998,0.00147
2019-06-29,142026.5,0.6513409961685801,0.0087823589618136,5.3629999999999995,0.10800000000000032,-0.0026373122348353206,2.207499999999996,0.6543050000000008,0.6646267830059998,-17.839999999999975,0.00147
2019-06-30,274736.700000003,0.9916666666666645,0.0138112684223844,-5.180999999999983,0.18700000000000028,-0.015172101449275277,3.1680999999999955,-0.743666000000001,0.05447760516499045,-8.29000000000002,0.00147
2019-07-01,274736.700000003,1.0043859649122782,0.0138112684223844,-5.180999999999983,0.22299999999999986,-0.03548695995043094,3.5703999999999994,-0.743666000000001,0.05447760516499045,-8.610000000000014,0.001475
2019-07-02,274736.700000003,1.004739336492893,0.0138112684223844,-5.180999999999983,0.24099999999999988,-0.04450586642599286,2.8160999999999987,-0.743666000000001,0.05447760516499045,-14.53000000000003,0.00147
2019-07-03,274736.700000003,0.6083333333333325,0.0138112684223844,-5.180999999999983,0.3759999999999999,-0.042111738717073965,1.9523999999999972,-0.743666000000001,0.05447760516499045,-12.76000000000002,0.00147
2019-07-04,274736.700000003,0.22640264026402646,0.0138112684223844,-5.180999999999983,0.363,-0.034117182653809364,1.9523999999999972,-0.743666000000001,0.05447760516499045,-12.76000000000002,0.001474
2019-07-05,274736.700000003,0.09114583333333348,0.0138112684223844,-5.180999999999983,0.43199999999999994,-0.04928664072632949,3.470100000000002,-0.743666000000001,0.05447760516499045,-15.789999999999992,0.001472
2019-07-06,274736.700000003,0.052763819095477116,0.0138112684223844,-5.180999999999983,0.3919999999999999,-0.04928664072632949,4.3215999999999966,-0.743666000000001,0.05447760516499045,-11.690000000000026,0.001472
2019-07-07,274736.700000003,-0.002450980392157631,0.0138112684223844,-5.180999999999983,0.4139999999999999,-0.04901850180505418,4.230600000000003,-0.743666000000001,0.05447760516499045,-10.669999999999987,0.001472
2019-07-08,274736.700000003,-0.03431372549019662,0.0138112684223844,-5.180999999999983,0.43100000000000005,-0.04557761732851995,6.092100000000002,-0.743666000000001,0.05447760516499045,-10.569999999999993,0.001462
2019-07-09,274736.700000003,-0.11186440677966125,0.0138112684223844,-5.180999999999983,0.4560000000000002,-0.042205237720579936,5.395400000000002,-0.743666000000001,0.05447760516499045,-14.019999999999982,0.001454
2019-07-10,274736.700000003,0.17411764705882438,0.0138112684223844,-5.180999999999983,0.12600000000000056,-0.026263655402728125,5.109699999999997,-0.743666000000001,0.05447760516499045,-7.599999999999966,0.001453
2019-07-11,274736.700000003,0.3694581280788165,0.0138112684223844,-5.180999999999983,0.0920000000000003,-0.021452425425935284,4.712800000000001,-0.743666000000001,0.05447760516499045,-8.199999999999989,0.001458
2019-07-12,274736.700000003,0.30588235294117627,0.0138112684223844,-5.180999999999983,0.09000000000000008,-0.006226297617026089,5.521100000000004,-0.743666000000001,0.05447760516499045,-2.4299999999999784,0.001469
2019-07-13,274736.700000003,0.31205673758865293,0.0138112684223844,-5.180999999999983,0.18900000000000028,-0.006226297617026089,5.3862999999999985,-0.743666000000001,0.05447760516499045,-2.9899999999999807,0.001469
2019-07-14,274736.700000003,0.3759036144578318,0.0138112684223844,-5.180999999999983,0.20800000000000018,-0.010315670800451038,4.768900000000002,-0.743666000000001,0.05447760516499045,-4.659999999999997,0.001469
2019-07-15,274736.700000003,0.33012048192771104,0.0138112684223844,-5.180999999999983,0.21199999999999997,-0.010894986024756137,1.8110999999999962,-0.743666000000001,0.05447760516499045,-3.5400000000000205,0.001471
2019-07-16,274736.700000003,0.36143410852713154,0.0138112684223844,-5.180999999999983,0.2410000000000001,-0.01584923059189669,2.4277999999999977,-0.743666000000001,0.05447760516499045,-3.6799999999999784,0.001472
2019-07-17,274736.700000003,0.3941798941798942,0.0138112684223844,-5.180999999999983,0.21099999999999985,-0.023756111590451545,2.3197999999999936,-0.743666000000001,0.05447760516499045,-2.1899999999999977,0.001466
2019-07-18,274736.700000003,0.5352112676056338,0.0138112684223844,-5.180999999999983,0.16400000000000015,-0.025366695427092356,2.6788999999999987,-0.743666000000001,0.05447760516499045,-2.75,0.001466
2019-07-19,274736.700000003,0.3333333333333335,0.0138112684223844,-5.180999999999983,0.3799999999999999,-0.0033937302272073477,2.5268999999999977,-0.743666000000001,0.05447760516499045,2.3700000000000045,0.001464
2019-07-20,274736.700000003,0.12757201646090488,0.0138112684223844,-5.180999999999983,0.3380000000000001,-0.0033937302272073477,1.2289999999999992,-0.743666000000001,0.05447760516499045,3.3899999999999864,0.001464
2019-07-21,274736.700000003,0.02166666666666628,0.0138112684223844,-5.180999999999983,0.2959999999999998,0.0005197205058613541,1.9496000000000038,-0.743666000000001,0.05447760516499045,6.840000000000003,0.001464
2019-07-22,274736.700000003,-0.06296296296296344,0.0138112684223844,-5.180999999999983,0.32400000000000007,0.00299647473560527,3.1171000000000006,-0.743666000000001,0.05447760516499045,3.7700000000000102,0.001454
2019-07-23,274736.700000003,-0.016697588126158514,0.0138112684223844,-5.180999999999983,0.34499999999999975,0.008585469832435466,0.9483999999999995,-0.743666000000001,0.05447760516499045,-0.04999999999998295,0.001451
2019-07-24,274736.700000003,0.014344262295081123,0.0138112684223844,-5.180999999999983,0.4200000000000006,0.008899628690988592,0.6844999999999999,-0.743666000000001,0.05447760516499045,1.0699999999999932,0.001446
2019-07-25,274736.700000003,0.1860465116279082,0.0138112684223844,-5.180999999999983,0.512,0.006110946306733922,0.042099999999997806,-0.743666000000001,0.05447760516499045,0.28000000000000114,0.001446
2019-07-26,274736.700000003,0.09450549450549395,0.0138112684223844,-5.180999999999983,0.5409999999999999,0.007534856125778644,-0.9566000000000017,-0.743666000000001,0.05447760516499045,-1.4399999999999977,0.001436
2019-07-27,274736.700000003,0.2087378640776696,0.0138112684223844,-5.180999999999983,0.5489999999999999,0.007534856125778644,-0.5975999999999999,-0.743666000000001,0.05447760516499045,-1.1200000000000045,0.001436
2019-07-28,274736.700000003,0.13480278422273906,0.0138112684223844,-5.180999999999983,0.49899999999999967,0.01482012668817978,-0.3376000000000019,-0.743666000000001,0.05447760516499045,1.8599999999999852,0.0014352
2019-07-29,274736.700000003,0.13225058004640466,0.0138112684223844,-5.180999999999983,0.48899999999999966,0.026563064691001115,-0.24609999999999843,-0.743666000000001,0.05447760516499045,5.820000000000022,0.001439
2019-07-30,274736.700000003,0.09667474124642128,0.0138112684223844,0.0,0.5069999999999997,0.020713811220484324,0.279200000000003,0.0,0.0,3.490000000000009,0.001437
2019-07-31,274736.700000003,-0.05908096280087549,0.0138112684223844,0.632000000000005,0.5710000000000002,0.013481363996827866,-0.4748000000000019,0.1530509999999996,0.25059698375700634,2.329999999999984,0.001435
2019-08-01,274736.700000003,-0.06619385342789597,0.0138112684223844,0.632000000000005,0.39700000000000024,-0.004030780505679732,-0.8280999999999992,0.1530509999999996,0.25059698375700634,2.280000000000001,0.001435
2019-08-02,274736.700000003,-0.023316062176166663,0.0138112684223844,0.632000000000005,0.45599999999999996,-0.0003053621595212608,0.04019999999999868,0.1530509999999996,0.25059698375700634,-7.400000000000006,0.001435
2019-08-03,274736.700000003,0.014531754574811373,0.0138112684223844,0.632000000000005,0.43599999999999994,-0.0003053621595212608,-0.16080000000000183,0.1530509999999996,0.25059698375700634,-9.169999999999987,0.001435
2019-08-04,274736.700000003,-0.1097852028639612,0.0138112684223844,0.632000000000005,0.369,0.01412551886500224,-1.0645000000000024,0.1530509999999996,0.25059698375700634,-4.889999999999986,0.001435
2019-08-05,274736.700000003,-0.2744630071599049,0.0138112684223844,0.632000000000005,0.22999999999999998,0.013869969040247732,-1.897199999999998,0.1530509999999996,0.25059698375700634,-10.009999999999991,0.0014342
2019-08-06,274736.700000003,-0.3415233415233411,0.0138112684223844,0.632000000000005,0.32799999999999985,0.014612610371844248,-4.265300000000003,0.1530509999999996,0.25059698375700634,-6.610000000000014,0.001434
2019-08-07,274736.700000003,-0.360406091370559,0.0138112684223844,0.632000000000005,0.2709999999999997,0.033924050632911484,-4.886300000000006,0.1530509999999996,0.25059698375700634,-5.360000000000014,0.0014315999999999
2019-08-08,274736.700000003,-0.3155216284987272,0.0138112684223844,0.632000000000005,0.3019999999999998,0.05784388507500626,-5.274100000000004,0.1530509999999996,0.25059698375700634,-1.9699999999999989,0.0014302
2019-08-09,274736.700000003,-0.40480961923847736,0.0138112684223844,0.632000000000005,0.363999999999999,0.06833206203915587,-6.844200000000001,0.1530509999999996,0.25059698375700634,-6.820000000000022,0.0014292
2019-08-10,274736.700000003,-0.4658273381294963,0.0138112684223844,0.632000000000005,0.3279999999999994,0.06833206203915587,-6.790300000000002,0.1530509999999996,0.25059698375700634,-7.7900000000000205,0.001429
2019-08-11,274736.700000003,-0.4479279279279281,0.0138112684223844,0.632000000000005,0.3509999999999993,0.07730273700403822,-7.5416000000000025,0.1530509999999996,0.25059698375700634,-6.1299999999999955,0.001429
2019-08-12,274736.700000003,-0.6468468468468471,0.0138112684223844,0.632000000000005,0.3009999999999997,0.025177853386947113,-6.7744,0.1530509999999996,0.25059698375700634,-6.740000000000009,0.0014226
2019-08-13,274736.700000003,-0.6952714535901929,0.0138112684223844,0.632000000000005,0.3599999999999999,0.031582835683063415,-7.327500000000001,0.1530509999999996,0.25059698375700634,-0.09000000000000341,0.001421
2019-08-14,274736.700000003,-0.7916666666666663,0.0138112684223844,0.632000000000005,0.31399999999999983,0.013660030627871356,-7.3685000000000045,0.1530509999999996,0.25059698375700634,-3.6699999999999875,0.0014202
2019-08-15,274736.700000003,-0.7864768683274026,0.0138112684223844,0.632000000000005,0.20399999999999974,0.02735524256651023,-7.496700000000004,0.1530509999999996,0.25059698375700634,-3.3899999999999864,0.00142
2019-08-16,274736.700000003,-0.7077798861480078,0.0138112684223844,0.632000000000005,0.18199999999999994,0.03793427230046942,-7.366900000000001,0.1530509999999996,0.25059698375700634,-4.8799999999999955,0.0014168
2019-08-17,274736.700000003,-0.7174311926605506,0.0138112684223844,0.632000000000005,0.22199999999999975,0.03793427230046942,-7.836600000000004,0.1530509999999996,0.25059698375700634,-10.099999999999994,0.001416
2019-08-18,274736.700000003,-0.6284671532846712,0.0138112684223844,0.632000000000005,0.08199999999999985,0.025417439703154132,-8.128700000000002,0.1530509999999996,0.25059698375700634,-8.050000000000011,0.001416
2019-08-19,274736.700000003,-0.6350364963503652,0.0138112684223844,0.632000000000005,0.131,0.021964956195243968,-6.548699999999997,0.1530509999999996,0.25059698375700634,-10.419999999999987,0.0014135999999999
2019-08-20,274736.700000003,-0.719050208446619,0.0138112684223844,0.632000000000005,0.09800000000000009,0.015955795616812596,-8.164300000000004,0.1530509999999996,0.25059698375700634,-11.909999999999997,0.0014122
2019-08-21,274736.700000003,-0.6976284584980236,0.0138112684223844,0.632000000000005,0.11499999999999977,0.030306825297432782,-7.442,0.1530509999999996,0.25059698375700634,-11.159999999999997,0.0014104
2019-08-22,274736.700000003,-0.6377358490566039,0.0138112684223844,0.632000000000005,0.123,0.015064162172214957,-6.9376999999999995,0.1530509999999996,0.25059698375700634,-13.620000000000005,0.0014092
2019-08-23,274736.700000003,-0.6888888888888889,0.0138112684223844,0.632000000000005,0.04299999999999948,0.0007439092430723271,-6.4375,0.1530509999999996,0.25059698375700634,-16.310000000000002,0.001409
2019-08-24,274736.700000003,-0.6980392156862749,0.0138112684223844,0.632000000000005,-0.007000000000000117,0.0007439092430723271,-5.929600000000001,0.1530509999999996,0.25059698375700634,-19.099999999999994,0.001409
2019-08-25,274736.700000003,-0.7781124497991971,0.0138112684223844,0.632000000000005,-0.10670000000000002,0.0007439092430723271,-5.866100000000003,0.1530509999999996,0.25059698375700634,-17.289999999999992,0.001409
2019-08-26,274736.700000003,-0.6987951807228912,0.0138112684223844,0.632000000000005,-0.038999999999999924,-0.017727300042064686,-5.683800000000005,0.1530509999999996,0.25059698375700634,-16.22,0.001422
2019-08-27,274736.700000003,-0.8487016969944797,0.0138112684223844,0.632000000000005,-0.04700000000000015,-0.04465549787635692,-4.865699999999997,0.1530509999999996,0.25059698375700634,-15.659999999999997,0.001409
2019-08-28,274736.700000003,-0.8790983606557375,0.0138112684223844,0.632000000000005,-0.05599999999999983,-0.055893074119076736,-4.950299999999999,0.1530509999999996,0.25059698375700634,-14.599999999999994,0.001409
2019-08-29,274736.700000003,-0.8072289156626505,0.0138112684223844,0.632000000000005,-0.06799999999999984,-0.04072902015939983,-6.213299999999997,0.1530509999999996,0.25059698375700634,-13.390000000000015,0.001409
2019-08-30,274736.700000003,-0.7906976744186045,0.0138112684223844,0.0,-0.23199999999999998,-0.04014299109235819,-7.101700000000001,0.0,0.0,-13.430000000000007,0.0014082
2019-08-31,274736.700000003,-0.7721518987341772,0.0138112684223844,-0.7020000000000266,-0.07600000000000007,-0.04014299109235819,-6.4604,0.37712000000000145,0.2070148996249941,-11.189999999999998,0.0014072
2019-09-01,274736.700000003,-0.7612732095490715,0.0138112684223844,-0.7020000000000266,-0.15599999999999992,-0.04149110486891383,-5.5966999999999985,0.37712000000000145,0.2070148996249941,-12.960000000000008,0.001407
2019-09-02,274736.700000003,-0.761803713527851,0.0138112684223844,-0.7020000000000266,-0.14600000000000013,-0.04451055886127642,-5.5966999999999985,0.37712000000000145,0.2070148996249941,-12.960000000000008,0.001407
2019-09-03,274736.700000003,-0.7989276139410192,0.0138112684223844,-0.7020000000000266,-0.15000000000000013,-0.03187840075703818,-5.7577,0.37712000000000145,0.2070148996249941,-13.090000000000003,0.0014062
2019-09-04,274736.700000003,-0.6973684210526314,0.0138112684223844,-0.7020000000000266,0.07100000000000017,-0.022973533068861407,-5.231099999999998,0.37712000000000145,0.2070148996249941,-6.869999999999976,0.001406
2019-09-05,274736.700000003,-0.343283582089553,0.0138112684223844,-0.7020000000000266,0.051000000000000156,-0.02457046737955071,-5.7524000000000015,0.37712000000000145,0.2070148996249941,-2.509999999999991,0.0014028
2019-09-06,274736.700000003,-0.40476190476190543,0.0138112684223844,-0.7020000000000266,0.07700000000000018,-0.02877568184548851,-7.595700000000001,0.37712000000000145,0.2070148996249941,-3.0700000000000216,0.0014012
2019-09-07,274736.700000003,-0.44237918215613514,0.0138112684223844,-0.7020000000000266,0.020999999999999908,-0.02877568184548851,-6.376200000000004,0.37712000000000145,0.2070148996249941,0.09999999999999432,0.001401
2019-09-08,274736.700000003,-0.4932659932659931,0.0138112684223844,-0.7020000000000266,-0.0019999999999995577,-0.03139416451980115,-6.090499999999999,0.37712000000000145,0.2070148996249941,-6.320000000000022,0.0014001999999999
2019-09-09,274736.700000003,-0.23905723905723975,0.0138112684223844,-0.7020000000000266,0.015000000000000568,-0.032495511669658916,-5.0961,0.37712000000000145,0.2070148996249941,-6.329999999999984,0.001406
2019-09-10,274736.700000003,-0.0600522193211489,0.0138112684223844,-0.7020000000000266,0.0940000000000003,-0.03686122831692451,-5.734900000000003,0.37712000000000145,0.2070148996249941,-6.880000000000024,0.0013992
2019-09-11,274736.700000003,0.6581632653061242,0.0138112684223844,-0.7020000000000266,0.0499999999999996,-0.05327536231884056,-5.361000000000004,0.37712000000000145,0.2070148996249941,-8.130000000000024,0.001404
2019-09-12,274736.700000003,1.1034482758620694,0.0138112684223844,-0.7020000000000266,0.06799999999999995,-0.03033436745949669,-5.030799999999999,0.37712000000000145,0.2070148996249941,-5.719999999999999,0.001399
2019-09-13,274736.700000003,2.973913043478252,0.0138112684223844,-0.7020000000000266,0.10500000000000043,-0.026829828794668553,-2.7990999999999957,0.37712000000000145,0.2070148996249941,-1.839999999999975,0.001411
2019-09-14,274736.700000003,2.808333333333338,0.0138112684223844,-0.7020000000000266,0.1860000000000004,-0.026829828794668553,-3.0024999999999977,0.37712000000000145,0.2070148996249941,-0.8100000000000023,0.001411
2019-09-15,274736.700000003,1.961688311688313,0.0138112684223844,-0.7020000000000266,0.18400000000000039,-0.043372677472186205,-2.8944999999999936,0.37712000000000145,0.2070148996249941,-2.299999999999983,0.001411
2019-09-16,274736.700000003,1.4285714285714297,0.0138112684223844,-0.7020000000000266,0.16700000000000026,-0.04282812323665497,-2.240700000000004,0.37712000000000145,0.2070148996249941,-7.2099999999999795,0.001414
2019-09-17,274736.700000003,0.7190569744597224,0.0138112684223844,-0.7020000000000266,0.13900000000000046,-0.037703513281919565,-2.6015999999999977,0.37712000000000145,0.2070148996249941,-12.419999999999987,0.001409
2019-09-18,274736.700000003,0.7100000000000013,0.0138112684223844,-0.7020000000000266,0.0990000000000002,-0.05553676138926489,-2.4459000000000017,0.37712000000000145,0.2070148996249941,-13.719999999999999,0.0013982
2019-09-19,274736.700000003,0.8580645161290312,0.0138112684223844,-0.7020000000000266,0.1260000000000001,-0.037183227504147376,-0.9793999999999983,0.37712000000000145,0.2070148996249941,-14.139999999999986,0.001398
2019-09-20,274736.700000003,0.8431372549019607,0.0138112684223844,-0.7020000000000266,0.05300000000000016,-0.04822378582460962,-2.3234000000000066,0.37712000000000145,0.2070148996249941,-11.490000000000009,0.001398
2019-09-21,274736.700000003,0.4687499999999991,0.0138112684223844,-0.7020000000000266,0.024000000000000243,-0.04822378582460962,-1.0579000000000036,0.37712000000000145,0.2070148996249941,-9.440000000000026,0.001398
2019-09-22,274736.700000003,0.5590909090909082,0.0138112684223844,-0.7020000000000266,0.07300000000000018,-0.05358361774744036,-0.794000000000004,0.37712000000000145,0.2070148996249941,-10.560000000000002,0.001398
