,Chicago Fed National Financial Conditions Index 7-step difference,BBG_Cocoa_Index 90-step difference,yield_spread_Chile_US_10Y 14-step return,US GBond 2Y 30-step return,S&P CLX IPSA 14-step difference,import_export_total_Chile 30-step return,BBG_Soybeans_Index 14-step return,BBG_Coffee_Index 30-step difference,yield_spread_30Y_6M 7-step return,Economic Policy Uncertainty Index for United States 60-step return,Consumer Price Index: All Items: Total: Total for Chile 30-step difference,import_export_total_US 60-step return,CLPUSD_wins
2019-06-29,-0.002769999999999939,4.368499999999997,-0.018416206261510304,-0.16015436565364205,11.829999999999927,0.059263423678795,-0.0005745145352177294,0.3452000000000002,-0.20185185185185262,0.27687815237589586,0.6646267830059998,0.02369946713826332,0.00147
2019-06-30,-0.002769999999999939,3.337600000000002,-0.018416206261510304,-0.10442386831275707,11.829999999999927,-0.06358877345611258,-0.0005745145352177294,0.16800000000000104,-0.15751391465677156,0.014722838137472216,0.05447760516499045,-0.0006888706862367977,0.00147
2019-07-01,-0.002769999999999939,4.402700000000003,-0.007619047619047525,-0.08076131687242805,37.97999999999956,-0.06358877345611258,-0.0329813068278082,0.3139000000000003,-0.06352459016393486,4.782119205298014,0.05447760516499045,-0.0006888706862367977,0.001475
2019-07-02,-0.002769999999999939,3.3233999999999995,-0.014668367346938771,-0.09207818930041156,-30.849999999999454,-0.06358877345611258,-0.04418237219275489,0.1833000000000009,-0.0162790697674412,1.4999132697311364,0.05447760516499045,-0.0006888706862367977,0.00147
2019-07-03,-0.002769999999999939,1.6088000000000022,-0.07299270072992692,-0.04021739130434787,21.349999999999454,-0.06358877345611258,-0.021536703798914703,0.5574000000000012,-0.15164835164835144,0.76873511696316,0.05447760516499045,-0.0006888706862367977,0.00147
2019-07-04,-0.002769999999999939,1.6488000000000014,-0.06117353308364548,-0.057127602776294695,-5.850000000000364,-0.06358877345611258,-0.03428055931438889,0.40779999999999994,-0.09805825242718458,-0.01565358812766815,0.05447760516499045,-0.0006888706862367977,0.001474
2019-07-05,-0.00497000000000003,2.3222000000000023,-0.07884615384615368,0.01738185768604028,15.729999999999563,-0.06358877345611258,-0.03558148847319942,0.7278000000000002,-0.02784222737818942,-0.22339518020899984,0.05447760516499045,-0.0006888706862367977,0.001472
2019-07-06,-0.00497000000000003,2.3222000000000023,-0.07884615384615368,-0.004253056884635842,15.729999999999563,-0.06358877345611258,-0.03558148847319942,0.49549999999999983,-0.02784222737818942,-0.16023044378431894,0.05447760516499045,-0.0006888706862367977,0.001472
2019-07-07,-0.00497000000000003,2.0075000000000003,-0.07884615384615368,0.012979989183342422,15.729999999999563,-0.06358877345611258,-0.03558148847319942,0.5821000000000005,-0.1037216472142698,0.7734014340438071,0.05447760516499045,-0.0006888706862367977,0.001472
2019-07-08,-0.00497000000000003,4.287199999999999,-0.11471321695760606,0.016765819361817202,-23.960000000000036,-0.06358877345611258,-0.03754266211604107,0.22109999999999985,-0.13785557986870844,0.06818855618144104,0.05447760516499045,-0.0006888706862367977,0.001462
2019-07-09,-0.00497000000000003,3.0249000000000024,-0.152490886998785,0.03028664142779891,-43.970000000000255,-0.06358877345611258,-0.023994960485625882,0.30180000000000007,-0.07092198581560327,-0.6287458379578246,0.05447760516499045,-0.0006888706862367977,0.001454
2019-07-10,-0.00497000000000003,3.7631999999999977,-0.12614259597806243,-0.03894736842105251,-10.070000000000618,-0.06358877345611258,-0.0060091292540590535,0.3684000000000003,0.29274611398963724,-0.02604611443210947,0.05447760516499045,-0.0006888706862367977,0.001453
2019-07-11,-0.00497000000000003,2.7283000000000044,-0.1522134627046695,-0.03541666666666654,0.8500000000003638,-0.06358877345611258,0.005467023380248959,0.575400000000001,0.4962325080731964,-0.3311863970114646,0.05447760516499045,-0.0006888706862367977,0.001458
2019-07-12,-0.0040599999999999525,2.9986000000000033,-0.11131957473420884,-0.026469031233456897,-2.300000000000182,-0.06358877345611258,0.009255001149689468,0.39559999999999906,0.3245823389021485,-0.23412572636027484,0.05447760516499045,-0.0006888706862367977,0.001469
2019-07-13,-0.0040599999999999525,2.9986000000000033,-0.11131957473420884,0.004918032786885185,-2.300000000000182,-0.06358877345611258,0.009255001149689468,0.5298999999999996,0.3245823389021485,0.0023687327279904302,0.05447760516499045,-0.0006888706862367977,0.001469
2019-07-14,-0.0040599999999999525,3.228900000000003,-0.11131957473420884,-0.00648298217179899,-2.300000000000182,-0.06358877345611258,0.009255001149689468,0.660499999999999,0.4029484029484034,-0.5583522297808012,0.05447760516499045,-0.0006888706862367977,0.001469
2019-07-15,-0.0040599999999999525,2.4838999999999984,-0.09341010876519518,-0.00972447325769854,13.530000000000655,-0.06358877345611258,0.01267301290661682,0.9369999999999994,0.4010152284263957,-0.23785895270270274,0.05447760516499045,-0.0006888706862367977,0.001471
2019-07-16,-0.0040599999999999525,1.4361999999999995,-0.1016181229773464,0.005942733657482435,66.71000000000004,-0.06358877345611258,0.008087844618926754,0.5759999999999987,0.4300254452926222,-0.5469505471201968,0.05447760516499045,-0.0006888706862367977,0.001472
2019-07-17,-0.0040599999999999525,2.003299999999996,-0.10498687664041995,-0.015549597855227804,-4.199999999999818,-0.06358877345611258,-0.009107893507706688,0.7027000000000001,0.05611222444889785,-0.18918350168350173,0.05447760516499045,-0.0006888706862367977,0.001466
2019-07-18,-0.0040599999999999525,2.362400000000001,-0.06648936170212771,-0.04618689581095603,-13.779999999999745,-0.06358877345611258,-0.010742643624474524,0.9216000000000006,-0.019784172661869937,-0.3570832464010014,0.05447760516499045,-0.0006888706862367977,0.001466
2019-07-19,-0.0015899999999999803,2.9664,-0.12038970076548372,0.028312570781426905,-23.00999999999931,-0.06358877345611258,0.027700338098344934,0.7181000000000006,-0.012612612612612817,-0.3496003365586874,0.05447760516499045,-0.0006888706862367977,0.001464
2019-07-20,-0.0015899999999999803,2.9664,-0.12038970076548372,0.05092592592592604,-23.00999999999931,-0.06358877345611258,0.027700338098344934,0.42240000000000055,-0.012612612612612817,-0.6086720867208673,0.05447760516499045,-0.0006888706862367977,0.001464
2019-07-21,-0.0015899999999999803,3.609400000000001,-0.12038970076548372,0.020224719101123556,-23.00999999999931,-0.06358877345611258,0.027700338098344934,0.5106999999999999,-0.033800350262697565,0.6065902578796563,0.05447760516499045,-0.0006888706862367977,0.001464
2019-07-22,-0.0015899999999999803,6.157200000000003,-0.12957746478873255,0.019101123595505642,-34.599999999999454,-0.06358877345611258,0.0089243498817968,0.3417999999999992,-0.08333333333333381,0.06024774774774766,0.05447760516499045,-0.0006888706862367977,0.001454
2019-07-23,-0.0015899999999999803,5.852000000000004,-0.1290322580645159,0.030898876404494402,-56.57999999999993,-0.06358877345611258,-0.0005280760429502429,0.1266999999999996,-0.05693950177935947,-0.20798668885191351,0.05447760516499045,-0.0006888706862367977,0.001451
2019-07-24,-0.0015899999999999803,4.7744,-0.1743375174337518,0.05184331797235031,-104.14999999999964,-0.06358877345611258,-0.004940998663023888,-0.15359999999999996,-0.06072106261859678,-0.47396898713295943,0.05447760516499045,-0.0006888706862367977,0.001446
2019-07-25,-0.0015899999999999803,3.0334999999999965,-0.18884120171673824,0.07035755478662065,-82.13000000000011,-0.06358877345611258,-0.0190883850069411,-0.5222999999999995,-0.06422018348623804,-0.7059418823189244,0.05447760516499045,-0.0006888706862367977,0.001446
2019-07-26,0.0028399999999999537,2.034799999999997,-0.2258972554539055,0.05115233277122,-87.31999999999971,-0.06358877345611258,-0.03275046989804642,-0.48380000000000045,-0.09124087591240926,0.13788710309682473,0.05447760516499045,-0.0006888706862367977,0.001436
2019-07-27,0.0028399999999999537,2.034799999999997,-0.2258972554539055,0.07409534750143587,-87.31999999999971,-0.06358877345611258,-0.03275046989804642,-0.5337999999999994,-0.09124087591240926,1.5119458837075417,0.05447760516499045,-0.0006888706862367977,0.001436
